,Image Name,Cat. 1,Cat. 2,Cat. 3,Cat. 4,Cat. 5,True Skill Rating,Load,Exemplar of,To be asked,Trial Type,Audio,RT to TO,RT VS,RT to TO,Sound Onset,Sound Hz,Trial N.,trial_n
265,2009_002567.jpg, bottle,,,,,19.93577352,low, bottle,,No Target,Normal,None,Na,Na,None,None,41,221
368,2010_003287.jpg, tvmonitor, chair, person,,,20.15519305,low, chair,,No Target,Normal,None,Na,Na,None,None,42,222
125,2008_004607.jpg, bottle,,,,,20.4657412,low, bottle, horse,Target Absent,Normal,None,"[('q', 1.7402071566539234)]",-999,None,None,43,223
14,2008_000193.jpg, car, person,,,,16.25909358,low, car,,No Target,Normal,None,Na,Na,None,None,44,224
69,2008_001934.jpg, horse,,,,,19.66113924,low, horse,,No Target,Normal,None,Na,Na,None,None,45,225
92,2008_002866.jpg, person, horse,,,,18.60877848,low, horse,,No Target,Critical,"[('space', 0.6824797218141612)]",Na,Na,0.152,tone1,46,226
249,2009_001782.jpg, car,,,,,18.87415623,low, car,,No Target,Normal,None,Na,Na,None,None,47,227
124,2008_004522.jpg, person,,,,,20.54328862,low, person,,No Target,Normal,None,Na,Na,None,None,48,228
152,2008_005748.jpg, dog,,,,,12.20210994,low, dog, horse,Target Absent,Normal,None,"[('q', 1.597777332397527)]",-999,None,None,49,229
445,2011_001591.jpg, person, boat,,,,17.69816713,low, boat,,No Target,Normal,None,Na,Na,None,None,50,230
476,2011_002911.jpg, bottle, dog, diningtable,,,21.03464691,low, bottle,,No Target,Normal,None,Na,Na,None,None,51,231
83,2008_002372.jpg, bottle,,,,,14.59333688,low, bottle,,No Target,Normal,None,Na,Na,None,None,52,232
38,2008_000734.jpg, person, sofa,,,,20.18533933,low, sofa,,No Target,Normal,None,Na,Na,None,None,53,233
243,2009_001470.jpg, sofa, dog,,,,19.18883419,low, dog,,No Target,Normal,None,Na,Na,None,None,54,234
378,2010_003746.jpg, car, dog, person,,,21.02015921,low, car,,No Target,Critical,"[('space', 0.31324212343315594)]",Na,Na,0.905,tone1,55,235
21,2008_000287.jpg, pottedplant,,,,,19.54965645,low, pottedplant,,No Target,Normal,None,Na,Na,None,None,56,236
193,2008_007923.jpg, person, bottle,,,,19.05734477,low, person,,No Target,Normal,None,Na,Na,None,None,57,237
112,2008_004166.jpg, horse,,,,,20.56778279,low, horse,,No Target,Normal,None,Na,Na,None,None,58,238
86,2008_002471.jpg, bird,,,,,20.79976233,low, bird,,No Target,Normal,None,Na,Na,None,None,59,239
259,2009_002182.jpg, person, horse,,,,29.8661241,high, horse, horse,Target Present,Normal,None,"[('p', 1.643047485355055)]",-999,None,None,0,240
188,2008_007629.jpg, aeroplane,,,,,31.1423085,high, aeroplane,,No Target,Normal,None,Na,Na,None,None,1,241
254,2009_001976.jpg, chair,,,,,33.76608333,high, chair,,No Target,Normal,None,Na,Na,None,None,2,242
339,2010_001586.jpg, person, train, sofa,,,31.65115644,high, sofa,,No Target,Normal,None,Na,Na,None,None,3,243
60,2008_001467.jpg, pottedplant, person, chair,,,30.03319736,high, pottedplant, horse,Target Absent,Normal,None,"[('q', 1.8756498413349618)]",-999,None,None,4,244
192,2008_007913.jpg, person, cat,,,,32.26510908,high, cat,,No Target,Normal,None,Na,Na,None,None,5,245
20,2008_000270.jpg, person, dog, sofa,,,29.93561839,high, sofa,,No Target,Normal,None,Na,Na,None,None,6,246
315,2009_005239.jpg, person, boat,,,,33.51757226,high, boat,,No Target,Normal,None,Na,Na,None,None,7,247
244,2009_001695.jpg, bicycle, bottle,,,,35.23814958,high, bottle,,No Target,Normal,None,Na,Na,None,None,8,248
217,2009_000405.jpg, bus, person, car,,,29.16002617,high, car,,No Target,Normal,None,Na,Na,None,None,9,249
440,2011_001283.jpg, sofa, person,,,,32.35902155,high, sofa, sofa,Target Present,Normal,None,"[('p', 1.7429192775525735)]",-999,None,None,10,250
433,2011_001056.jpg, person,,,,,31.21400965,high, person,,No Target,Normal,None,Na,Na,None,None,11,251
376,2010_003724.jpg, person, bird,,,,29.65738997,high, bird,,No Target,Normal,None,Na,Na,None,None,12,252
409,2010_005705.jpg, boat,,,,,30.07547412,high, boat, horse,Target Absent,Normal,None,"[('q', 1.8044632962773903)]",-999,None,None,13,253
61,2008_001580.jpg, boat,,,,,29.28810503,high, boat,,No Target,Normal,None,Na,Na,None,None,14,254
101,2008_003448.jpg, person, chair,,,,30.01632433,high, chair,,No Target,Normal,None,Na,Na,None,None,15,255
90,2008_002773.jpg, aeroplane, boat,,,,29.28734944,high, aeroplane,,No Target,Critical,"[('space', 0.3018151794967707)]",Na,Na,0.841,tone1,16,256
336,2010_001434.jpg, sofa, chair,,,,31.26054,high, chair,,No Target,Normal,None,Na,Na,None,None,17,257
180,2008_007378.jpg, chair, dog, diningtable,,,29.61144034,high, dog,,No Target,Normal,None,Na,Na,None,None,18,258
252,2009_001888.jpg, pottedplant, sofa,,,,28.81434209,high, pottedplant,,No Target,Normal,None,Na,Na,None,None,19,259
202,2008_008368.jpg, person, bicycle, car,,,31.8102479,high, car,,No Target,Normal,None,Na,Na,None,None,20,260
59,2008_001464.jpg, person, horse,,,,30.7567144,high, horse,,No Target,Normal,None,Na,Na,None,None,21,261
373,2010_003520.jpg, sofa, chair, diningtable,,,35.49231202,high, sofa,,No Target,Normal,None,Na,Na,None,None,22,262
472,2011_002641.jpg, person, chair, bottle,,,33.38111538,high, bottle,,No Target,Normal,None,Na,Na,None,None,23,263
467,2011_002542.jpg, person, diningtable, bottle,,,40.5533995,high, bottle,,No Target,Normal,None,Na,Na,None,None,24,264
475,2011_002879.jpg, sofa, tvmonitor,,,,29.90273721,high, sofa,,No Target,Normal,None,Na,Na,None,None,25,265
456,2011_001880.jpg, aeroplane,,,,,32.20276402,high, aeroplane, aeroplane,Target Present,Normal,None,"[('p', 1.6379493936983636)]",-999,None,None,26,266
30,2008_000495.jpg, tvmonitor, chair, bottle,,,32.17976917,high, bottle,,No Target,Normal,None,Na,Na,None,None,27,267
424,2011_000628.jpg, person, horse,,,,31.31059992,high, horse,,No Target,Normal,None,Na,Na,None,None,28,268
428,2011_000828.jpg, sofa, bottle, person,,,29.47971697,high, sofa,,No Target,Normal,None,Na,Na,None,None,29,269
285,2009_003705.jpg, person, aeroplane,,,,29.54730611,high, aeroplane,,No Target,Critical,None,Na,Na,0.287,tone4,30,270
50,2008_001182.jpg, person, dog,,,,32.23604822,high, dog,,No Target,Normal,None,Na,Na,None,None,31,271
464,2011_002239.jpg, person, dog,,,,31.31965347,high, dog,,No Target,Normal,None,Na,Na,None,None,32,272
160,2008_006295.jpg, pottedplant, tvmonitor, diningtable, bottle, person,33.94013437,high, bottle,,No Target,Normal,None,Na,Na,None,None,33,273
196,2008_008029.jpg, person, sofa,,,,31.11980531,high, sofa,,No Target,Critical,"[('space', 0.8390503214905038)]",Na,Na,0.347,tone3,34,274
73,2008_002039.jpg, person,,,,,29.72640207,high, person,,No Target,Normal,None,Na,Na,None,None,35,275
215,2009_000247.jpg, person, diningtable, bottle,,,30.91062411,high, bottle,,No Target,Normal,None,Na,Na,None,None,36,276
371,2010_003419.jpg, bird,,,,,28.6670652,high, bird,,No Target,Critical,"[('space', 0.5851210533073754)]",Na,Na,0.082,tone3,37,277
96,2008_003180.jpg, dog,,,,,31.53785713,high, dog,,No Target,Normal,None,Na,Na,None,None,38,278
182,2008_007423.jpg, bird,,,,,33.64739801,high, bird,,No Target,Normal,None,Na,Na,None,None,39,279
91,2008_002835.jpg, person, horse,,,,31.84266058,high, horse,,No Target,Critical,"[('space', 0.1459171219394193)]",Na,Na,0.76,tone2,40,280
119,2008_004318.jpg, person, sofa,,,,29.75735845,high, sofa,,No Target,Normal,None,Na,Na,None,None,41,281
439,2011_001221.jpg, pottedplant, person, chair, diningtable, boat,35.38363354,high, chair,,No Target,Normal,None,Na,Na,None,None,42,282
427,2011_000824.jpg, cat,,,,,31.77985882,high, cat,,No Target,Critical,"[('space', 0.7181643676958629)]",Na,Na,0.345,tone3,43,283
344,2010_001856.jpg, person, horse,,,,35.66913246,high, horse,,No Target,Normal,None,Na,Na,None,None,44,284
98,2008_003283.jpg, person, horse,,,,30.08804593,high, horse,,No Target,Normal,None,Na,Na,None,None,45,285
406,2010_005606.jpg, person, sofa, cat,,,29.51418979,high, cat, pottedplant,Target Absent,Normal,None,"[('q', 1.9841289752730518)]",-999,None,None,46,286
68,2008_001929.jpg, person,,,,,38.90283281,high, person,,No Target,Normal,None,Na,Na,None,None,47,287
293,2009_004125.jpg, person, boat,,,,31.87043919,high, boat,,No Target,Normal,None,Na,Na,None,None,48,288
26,2008_000418.jpg, person, chair, diningtable,,,28.87770855,high, chair,,No Target,Normal,None,Na,Na,None,None,49,289
240,2009_001345.jpg, person, aeroplane,,,,28.99541661,high, aeroplane,,No Target,Critical,"[('space', 0.32029397987935226)]",Na,Na,0.886,tone1,50,290
132,2008_004892.jpg, person, horse,,,,31.04635209,high, horse,,No Target,Normal,None,Na,Na,None,None,51,291
65,2008_001784.jpg, pottedplant, person,,,,29.50643156,high, pottedplant,,No Target,Normal,None,Na,Na,None,None,52,292
398,2010_005239.jpg, tvmonitor, cat,,,,33.31955031,high, cat,,No Target,Normal,None,Na,Na,None,None,53,293
178,2008_007250.jpg, bird,,,,,31.89212551,high, bird,,No Target,Normal,None,Na,Na,None,None,54,294
450,2011_001769.jpg, person, chair, bottle,,,30.2142954,high, chair,,No Target,Normal,None,Na,Na,None,None,55,295
219,2009_000466.jpg, cat,,,,,30.95401072,high, cat,,No Target,Critical,"[('space', 0.2293807680325699)]",Na,Na,0.636,tone4,56,296
145,2008_005472.jpg, person, car,,,,28.83974175,high, car,,No Target,Normal,None,Na,Na,None,None,57,297
194,2008_007949.jpg, chair, diningtable,,,,38.0925597,high, chair,,No Target,Normal,None,Na,Na,None,None,58,298
284,2009_003646.jpg, tvmonitor, person, bicycle, sofa,,38.21890595,high, sofa,,No Target,Critical,None,Na,Na,0.995,tone1,59,299
29,2008_000491.jpg, pottedplant,,,,,15.06948341,low, pottedplant,,No Target,Normal,None,Na,Na,None,None,0,300
453,2011_001825.jpg, horse,,,,,20.50284734,low, horse,,No Target,Normal,None,Na,Na,None,None,1,301
77,2008_002182.jpg, cat,,,,,16.26490692,low, cat,,No Target,Normal,None,Na,Na,None,None,2,302
246,2009_001746.jpg, sofa,,,,,16.30002293,low, sofa, boat,Target Absent,Critical,"[('space', 0.9635185100196395)]","[('q', 1.699424134028959)]",-999,0.42,tone3,3,303
326,2010_000750.jpg, pottedplant,,,,,11.90221234,low, pottedplant,,No Target,Normal,None,Na,Na,None,None,4,304
76,2008_002145.jpg, person,,,,,18.87955753,low, person,,No Target,Normal,None,Na,Na,None,None,5,305
224,2009_000716.jpg, cat,,,,,20.53735354,low, cat,,No Target,Normal,None,Na,Na,None,None,6,306
17,2008_000236.jpg, person,,,,,19.27672634,low, person, person,Target Present,Normal,None,"[('p', 1.528784603207896)]",-999,None,None,7,307
437,2011_001173.jpg, sofa, cat,,,,20.43410382,low, cat,,No Target,Normal,None,Na,Na,None,None,8,308
313,2009_004984.jpg, bicycle, bottle,,,,18.89379801,low, bottle,,No Target,Normal,None,Na,Na,None,None,9,309
343,2010_001836.jpg, aeroplane,,,,,18.21242681,low, aeroplane,,No Target,Normal,None,Na,Na,None,None,10,310
358,2010_002661.jpg, pottedplant,,,,,15.88057161,low, pottedplant,,No Target,Normal,None,Na,Na,None,None,11,311
302,2009_004582.jpg, sofa, person,,,,20.38268488,low, sofa,,No Target,Normal,None,Na,Na,None,None,12,312
117,2008_004269.jpg, sofa, person,,,,20.98329806,low, sofa,,No Target,Normal,None,Na,Na,None,None,13,313
301,2009_004483.jpg, dog,,,,,18.01939275,low, dog,,No Target,Critical,None,Na,Na,0.523,tone4,14,314
9,2008_000141.jpg, person, horse,,,,19.2853679,low, horse,,No Target,Normal,None,Na,Na,None,None,15,315
361,2010_002956.jpg, bottle,,,,,16.59887486,low, bottle,,No Target,Normal,None,Na,Na,None,None,16,316
103,2008_003659.jpg, cat,,,,,15.63366674,low, cat, bird,Target Absent,Normal,None,"[('q', 1.7218449606516515)]",-999,None,None,17,317
401,2010_005391.jpg, dog,,,,,18.6088037,low, dog,,No Target,Normal,None,Na,Na,None,None,18,318
39,2008_000777.jpg, person,,,,,20.3258581,low, person,,No Target,Normal,None,Na,Na,None,None,19,319
342,2010_001829.jpg, horse,,,,,19.23440134,low, horse,,No Target,Critical,"[('space', 0.1594905557576567)]",Na,Na,0.723,tone2,20,320
337,2010_001441.jpg, bird,,,,,12.28655099,low, bird,,No Target,Normal,None,Na,Na,None,None,21,321
184,2008_007511.jpg, sofa,,,,,16.41609668,low, sofa,,No Target,Normal,None,Na,Na,None,None,22,322
305,2009_004639.jpg, cat,,,,,20.83776855,low, cat,,No Target,Critical,"[('space', 0.16151245856599417)]",Na,Na,0.698,tone1,23,323
223,2009_000647.jpg, dog,,,,,18.05503275,low, dog,,No Target,Normal,None,Na,Na,None,None,24,324
166,2008_006546.jpg, dog,,,,,15.67179749,low, dog,,No Target,Normal,None,Na,Na,None,None,25,325
454,2011_001834.jpg, chair,,,,,13.72743874,low, chair,,No Target,Normal,None,Na,Na,None,None,26,326
3,2008_000059.jpg, person, dog,,,,19.02871536,low, person,,No Target,Critical,"[('space', 0.042047139533679)]",Na,Na,0.561,tone2,27,327
169,2008_006837.jpg, chair, dog, diningtable,,,18.2062639,low, chair,,No Target,Normal,None,Na,Na,None,None,28,328
267,2009_002594.jpg, bottle,,,,,19.09623736,low, bottle,,No Target,Normal,None,Na,Na,None,None,29,329
381,2010_003911.jpg, boat,,,,,20.08430254,low, boat,,No Target,Critical,"[('space', 0.4862738971278304)]",Na,Na,0.046,tone1,30,330
88,2008_002504.jpg, boat,,,,,20.47066395,low, boat,,No Target,Normal,None,Na,Na,None,None,31,331
168,2008_006784.jpg, sofa,,,,,17.05590937,low, sofa,,No Target,Normal,None,Na,Na,None,None,32,332
97,2008_003203.jpg, pottedplant, person,,,,20.51511763,low, pottedplant,,No Target,Normal,None,Na,Na,None,None,33,333
231,2009_000937.jpg, sofa,,,,,20.50651053,low, sofa,,No Target,Critical,"[('space', 0.08550522054429166)]",Na,Na,0.724,tone1,34,334
24,2008_000400.jpg, bird,,,,,19.61954485,low, bird,,No Target,Normal,None,Na,Na,None,None,35,335
460,2011_002038.jpg, chair,,,,,19.16151497,low, chair,,No Target,Normal,None,Na,Na,None,None,36,336
113,2008_004171.jpg, pottedplant,,,,,20.58416257,low, pottedplant,,No Target,Normal,None,Na,Na,None,None,37,337
35,2008_000645.jpg, person,,,,,10.96294835,low, person,,No Target,Normal,None,Na,Na,None,None,38,338
143,2008_005465.jpg, bird,,,,,16.67271324,low, bird,,No Target,Normal,None,Na,Na,None,None,39,339
174,2008_007012.jpg, dog,,,,,9.061016516,low, dog, dog,Target Present,Normal,"[('space', 0.7251369673758745)]","[('p', 1.6531190815803711)]",-999,None,None,40,340
151,2008_005735.jpg, cat,,,,,13.68599365,low, cat,,No Target,Normal,None,Na,Na,None,None,41,341
130,2008_004702.jpg, person, chair, dog,,,18.94630701,low, chair,,No Target,Normal,None,Na,Na,None,None,42,342
6,2008_000112.jpg, bottle, cat,,,,21.25982976,low, bottle, bottle,Target Present,Normal,None,"[('p', 2.0219598259427585)]",-999,None,None,43,343
45,2008_000952.jpg, car,,,,,19.759256,low, car,,No Target,Normal,None,Na,Na,None,None,44,344
275,2009_003084.jpg, boat,,,,,20.07471587,low, boat,,No Target,Normal,None,Na,Na,None,None,45,345
236,2009_001299.jpg, person, chair,,,,19.77080876,low, chair, aeroplane,Target Absent,Critical,"[('space', 0.8089125087935827)]","[('q', 1.656856408691965)]",-999,0.347,tone1,46,346
352,2010_002379.jpg, pottedplant,,,,,19.89572012,low, pottedplant,,No Target,Normal,None,Na,Na,None,None,47,347
385,2010_004223.jpg, person, chair,,,,16.60680658,low, chair,,No Target,Normal,None,Na,Na,None,None,48,348
443,2011_001543.jpg, chair, dog,,,,14.96914197,low, chair,,No Target,Critical,"[('space', 0.841779833259352)]",Na,Na,0.345,tone1,49,349
57,2008_001395.jpg, person,,,,,19.97982463,low, person,,No Target,Normal,None,Na,Na,None,None,50,350
402,2010_005409.jpg, car, bottle, person,,,19.55873743,low, bottle,,No Target,Normal,None,Na,Na,None,None,51,351
470,2011_002558.jpg, person, boat,,,,16.14615478,low, boat,,No Target,Normal,None,Na,Na,None,None,52,352
99,2008_003288.jpg, person,,,,,16.331918,low, person,,No Target,Normal,None,Na,Na,None,None,53,353
216,2009_000304.jpg, chair, cat,,,,18.18987643,low, chair,,No Target,Normal,None,Na,Na,None,None,54,354
139,2008_005309.jpg, cat,,,,,20.22587911,low, cat,,No Target,Normal,None,Na,Na,None,None,55,355
270,2009_002711.jpg, car, person,,,,17.85630566,low, car,,No Target,Normal,None,Na,Na,None,None,56,356
144,2008_005467.jpg, dog,,,,,20.01703476,low, dog,,No Target,Normal,None,Na,Na,None,None,57,357
448,2011_001613.jpg, person, boat,,,,17.51694148,low, boat,,No Target,Normal,None,Na,Na,None,None,58,358
95,2008_003135.jpg, pottedplant,,,,,20.73071186,low, pottedplant,,No Target,Normal,None,Na,Na,None,None,59,359
261,2009_002374.jpg, chair,,,,,20.13855957,low, chair,,No Target,Normal,None,Na,Na,None,None,0,360
159,2008_006276.jpg, sofa,,,,,12.39022978,low, sofa,,No Target,Normal,None,Na,Na,None,None,1,361
468,2011_002548.jpg, bird,,,,,17.81068988,low, bird,,No Target,Normal,None,Na,Na,None,None,2,362
54,2008_001320.jpg, person, chair, diningtable,,,20.00529885,low, chair, chair,Target Present,Normal,None,"[('p', 1.641153020580532)]",-999,None,None,3,363
316,2009_005308.jpg, bottle,,,,,21.11630175,low, bottle,,No Target,Normal,None,Na,Na,None,None,4,364
322,2010_000295.jpg, aeroplane,,,,,18.64762782,low, aeroplane,,No Target,Normal,None,Na,Na,None,None,5,365
133,2008_004907.jpg, boat,,,,,16.58037434,low, boat,,No Target,Normal,None,Na,Na,None,None,6,366
155,2008_006034.jpg, aeroplane,,,,,20.01272221,low, aeroplane,,No Target,Critical,"[('space', 0.5938469950997387)]",Na,Na,0.12,tone3,7,367
205,2008_008533.jpg, horse,,,,,19.2079564,low, horse,,No Target,Normal,None,Na,Na,None,None,8,368
269,2009_002704.jpg, cat,,,,,14.70154771,low, cat,,No Target,Normal,None,Na,Na,None,None,9,369
386,2010_004231.jpg, chair, diningtable,,,,15.83070894,low, chair,,No Target,Normal,None,Na,Na,None,None,10,370
397,2010_005217.jpg, bird,,,,,20.82173163,low, bird,,No Target,Normal,None,Na,Na,None,None,11,371
466,2011_002453.jpg, pottedplant,,,,,19.24976137,low, pottedplant,,No Target,Normal,None,Na,Na,None,None,12,372
58,2008_001439.jpg, chair,,,,,19.87713164,low, chair,,No Target,Normal,None,Na,Na,None,None,13,373
157,2008_006092.jpg, car,,,,,16.4886037,low, car, car,Target Present,Normal,None,"[('p', 1.5803314358272473)]",-999,None,None,14,374
280,2009_003309.jpg, aeroplane,,,,,19.09599574,low, aeroplane,,No Target,Normal,None,Na,Na,None,None,15,375
191,2008_007816.jpg, horse,,,,,21.01947615,low, horse,,No Target,Normal,None,Na,Na,None,None,16,376
347,2010_001995.jpg, bird,,,,,18.3319521,low, bird,,No Target,Normal,None,Na,Na,None,None,17,377
320,2010_000132.jpg, pottedplant,,,,,19.90627663,low, pottedplant,,No Target,Normal,None,Na,Na,None,None,18,378
7,2008_000119.jpg, person, horse,,,,19.18754607,low, horse, cat,Target Absent,Normal,None,"[('q', 1.7251928462501382)]",-999,None,None,19,379
307,2009_004713.jpg, bird,,,,,20.01239363,low, bird,,No Target,Normal,None,Na,Na,None,None,20,380
189,2008_007704.jpg, chair, diningtable, bottle,,,20.03811988,low, bottle,,No Target,Normal,None,Na,Na,None,None,21,381
388,2010_004311.jpg, dog,,,,,16.89110622,low, dog,,No Target,Normal,None,Na,Na,None,None,22,382
62,2008_001617.jpg, person, chair,,,,20.22413954,low, chair,,No Target,Critical,"[('space', 0.8657649831657181)]",Na,Na,0.43,tone1,23,383
258,2009_002137.jpg, bottle,,,,,18.60351893,low, bottle,,No Target,Normal,None,Na,Na,None,None,24,384
366,2010_003259.jpg, aeroplane,,,,,18.73147009,low, aeroplane,,No Target,Normal,None,Na,Na,None,None,25,385
438,2011_001198.jpg, sofa, dog,,,,16.6984986,low, sofa, sofa,Target Present,Normal,None,"[('p', 1.6363896319599007)]",-999,None,None,26,386
277,2009_003181.jpg, person,,,,,20.71653544,low, person,,No Target,Normal,None,Na,Na,None,None,27,387
321,2010_000151.jpg, bird,,,,,20.12814087,low, bird,,No Target,Normal,None,Na,Na,None,None,28,388
331,2010_001036.jpg, person, boat,,,,19.19481595,low, boat,,No Target,Critical,None,Na,Na,0.231,tone4,29,389
370,2010_003329.jpg, bottle,,,,,20.96577532,low, bottle,,No Target,Normal,None,Na,Na,None,None,30,390
291,2009_004016.jpg, dog,,,,,19.65229661,low, dog,,No Target,Normal,None,Na,Na,None,None,31,391
354,2010_002436.jpg, bird,,,,,20.65943839,low, bird,,No Target,Critical,"[('space', 0.8564343521575211)]",Na,Na,0.345,tone4,32,392
241,2009_001406.jpg, person, boat,,,,19.90161689,low, boat,,No Target,Normal,None,Na,Na,None,None,33,393
312,2009_004888.jpg, person, boat,,,,16.65124246,low, boat,,No Target,Normal,None,Na,Na,None,None,34,394
392,2010_004791.jpg, aeroplane,,,,,20.12076124,low, aeroplane,,No Target,Normal,None,Na,Na,None,None,35,395
203,2008_008467.jpg, aeroplane,,,,,11.63773974,low, aeroplane,,No Target,Normal,None,Na,Na,None,None,36,396
2,2008_000037.jpg, aeroplane,,,,,12.091823,low, aeroplane, sofa,Target Absent,Critical,"[('space', 0.5833280828082934)]","[('p', 1.6072961269383086)]",-999,0.14,tone4,37,397
163,2008_006452.jpg, dog,,,,,16.13745812,low, dog,,No Target,Normal,None,Na,Na,None,None,38,398
137,2008_005214.jpg, pottedplant,,,,,21.2176699,low, pottedplant,,No Target,Normal,None,Na,Na,None,None,39,399
308,2009_004737.jpg, chair,,,,,16.98544233,low, chair,,No Target,Critical,"[('space', 0.18477888074994553)]",Na,Na,0.724,tone2,40,400
64,2008_001694.jpg, pottedplant, sofa, chair,,,18.5118878,low, sofa,,No Target,Normal,None,Na,Na,None,None,41,401
46,2008_000972.jpg, person, sofa,,,,20.70787778,low, person,,No Target,Normal,None,Na,Na,None,None,42,402
274,2009_002998.jpg, sofa,,,,,20.95630729,low, sofa,,No Target,Normal,None,Na,Na,None,None,43,403
250,2009_001810.jpg, person, bottle,,,,19.61526987,low, bottle,,No Target,Critical,"[('space', 0.2252126604435034)]",Na,Na,0.762,tone4,44,404
403,2010_005437.jpg, car,,,,,20.48716673,low, car,,No Target,Normal,None,Na,Na,None,None,45,405
235,2009_001279.jpg, cat,,,,,17.88110457,low, cat,,No Target,Normal,None,Na,Na,None,None,46,406
264,2009_002521.jpg, bottle,,,,,20.83252155,low, bottle,,No Target,Critical,"[('space', 0.7014505983752315)]",Na,Na,0.141,tone1,47,407
141,2008_005443.jpg, aeroplane,,,,,17.39728912,low, aeroplane,,No Target,Normal,None,Na,Na,None,None,48,408
257,2009_002123.jpg, pottedplant, person,,,,19.66447615,low, pottedplant,,No Target,Normal,None,Na,Na,None,None,49,409
127,2008_004624.jpg, horse,,,,,13.8796341,low, horse,,No Target,Normal,None,Na,Na,None,None,50,410
389,2010_004425.jpg, sofa, cat,,,,18.28847734,low, sofa,,No Target,Normal,None,Na,Na,None,None,51,411
156,2008_006072.jpg, bottle,,,,,18.25990094,low, bottle,,No Target,Normal,None,Na,Na,None,None,52,412
118,2008_004270.jpg, person, sofa,,,,19.24403588,low, person, pottedplant,Target Absent,Critical,None,"[('q', 1.6017353240313241)]","['space', 1.105790676047036]",0.636,tone2,53,413
198,2008_008083.jpg, person, boat,,,,18.64245043,low, boat,,No Target,Normal,None,Na,Na,None,None,54,414
89,2008_002704.jpg, car,,,,,19.43993938,low, car,,No Target,Normal,None,Na,Na,None,None,55,415
134,2008_004911.jpg, horse,,,,,19.1389758,low, horse,,No Target,Normal,None,Na,Na,None,None,56,416
111,2008_004138.jpg, aeroplane,,,,,18.76412105,low, aeroplane,,No Target,Normal,None,Na,Na,None,None,57,417
387,2010_004307.jpg, person, bicycle,,,,21.2386983,low, person,,No Target,Normal,None,Na,Na,None,None,58,418
421,2011_000481.jpg, aeroplane,,,,,15.75949207,low, aeroplane,,No Target,Normal,None,Na,Na,None,None,59,419
212,2009_000157.jpg, tvmonitor, chair, person,,,30.89333834,high, chair, bottle,Target Absent,Normal,None,"[('q', 1.7509510099116596)]",-999,None,None,0,420
255,2009_002001.jpg, person, aeroplane,,,,34.54414482,high, aeroplane,,No Target,Normal,None,Na,Na,None,None,1,421
227,2009_000906.jpg, car,,,,,29.05478148,high, car,,No Target,Normal,None,Na,Na,None,None,2,422
172,2008_006903.jpg, boat,,,,,31.79381279,high, boat,,No Target,Normal,None,Na,Na,None,None,3,423
346,2010_001992.jpg, bird,,,,,28.99760488,high, bird,,No Target,Normal,None,Na,Na,None,None,4,424
170,2008_006864.jpg, pottedplant, sofa, person,,,29.72325552,high, sofa,,No Target,Critical,"[('space', 0.1345192578228307)]",Na,Na,0.686,tone1,5,425
56,2008_001333.jpg, sofa, chair, bottle, person,,29.05176679,high, sofa,,No Target,Normal,None,Na,Na,None,None,6,426
226,2009_000848.jpg, tvmonitor, bottle,,,,30.12607109,high, bottle,,No Target,Normal,None,Na,Na,None,None,7,427
309,2009_004794.jpg, pottedplant, person, bottle, diningtable,,36.66558282,high, bottle,,No Target,Normal,None,Na,Na,None,None,8,428
462,2011_002098.jpg, dog, bottle,,,,41.9971447,high, dog,,No Target,Critical,"[('space', 0.07933402649359778)]",Na,Na,0.723,tone3,9,429
294,2009_004154.jpg, person, chair, diningtable, bottle,,29.62291428,high, person,,No Target,Normal,None,Na,Na,None,None,10,430
150,2008_005702.jpg, horse,,,,,29.28123751,high, horse,,No Target,Normal,None,Na,Na,None,None,11,431
379,2010_003861.jpg, pottedplant, person, chair, sofa, cat,29.7271296,high, cat,,No Target,Normal,None,Na,Na,None,None,12,432
211,2009_000120.jpg, boat,,,,,30.80608913,high, boat,,No Target,Critical,"[('space', 0.9613463614732609)]",Na,Na,0.537,tone3,13,433
452,2011_001800.jpg, person, aeroplane,,,,30.95304329,high, aeroplane,,No Target,Normal,None,Na,Na,None,None,14,434
177,2008_007143.jpg, boat,,,,,33.49461342,high, boat,,No Target,Normal,None,Na,Na,None,None,15,435
183,2008_007488.jpg, bus, motorbike, car, person,,31.08966391,high, car,,No Target,Normal,None,Na,Na,None,None,16,436
220,2009_000488.jpg, pottedplant, tvmonitor, cat,,,31.6704472,high, pottedplant,,No Target,Normal,None,Na,Na,None,None,17,437
74,2008_002079.jpg, person, bottle, diningtable,,,33.02206681,high, bottle,,No Target,Critical,"[('space', 0.10206788883806439)]",Na,Na,0.662,tone2,18,438
201,2008_008357.jpg, person, bicycle, car,,,32.10863486,high, car,,No Target,Normal,None,Na,Na,None,None,19,439
429,2011_001001.jpg, person, bird, boat,,,31.91340974,high, bird,,No Target,Normal,None,Na,Na,None,None,20,440
469,2011_002555.jpg, person, horse,,,,29.26546246,high, horse,,No Target,Normal,None,Na,Na,None,None,21,441
25,2008_000414.jpg, boat,,,,,35.94715,high, boat,,No Target,Normal,None,Na,Na,None,None,22,442
47,2008_000987.jpg, person,,,,,31.64764727,high, person, person,Target Present,Normal,None,"[('p', 1.918510075440281)]","['space', 1.4545560808619484]",None,None,23,443
436,2011_001139.jpg, chair, bird, diningtable,,,29.36175572,high, bird,,No Target,Normal,None,Na,Na,None,None,24,444
